nearest_distance_aa	second_nearest_distance_aa	observed_count	observed_total_sites	null_count_across_permutations	null_total_sites_across_permutations	expected_count_per_permutation	odds_ratio	log2_odds_ratio	fisher_p_value	q_value
60	63	1.0	12826	113.0	3206500	0.452	2.2124839138160053	1.1456669659110057	0.36561447613271564	1.0
61	63	3.0	12826	139.0	3206500	0.556	5.396711843657726	2.4320806569558187	0.019602907598003774	1.0
62	63	1.0	12826	151.0	3206500	0.604	1.6556802602532823	0.7274240910224813	0.45490843645199724	1.0
63	63	0.0	12826	18.0	3206500	0.072	0.0		1.0	1.0
64	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
65	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	63	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	64	1.0	12826	172.0	3206500	0.688	1.4535237318101455	0.5395546266755986	0.498743917682812	1.0
2	64	0.0	12826	163.0	3206500	0.652	0.0		1.0	1.0
3	64	0.0	12826	191.0	3206500	0.764	0.0		1.0	1.0
4	64	1.0	12826	170.0	3206500	0.68	1.4706249283339066	0.5564293451445528	0.4947256334335007	1.0
5	64	1.0	12826	143.0	3206500	0.572	1.748310091467986	0.8059610931604593	0.4372185170634336	1.0
6	64	0.0	12826	134.0	3206500	0.536	0.0		1.0	1.0
7	64	1.0	12826	154.0	3206500	0.616	1.6234252297410192	0.69904093980361	0.46139786065008026	1.0
8	64	3.0	12826	132.0	3206500	0.528	5.682913514778133	2.506630759951954	0.017171737377221167	1.0
9	64	1.0	12826	162.0	3206500	0.648	1.543252232089139	0.6259738780102488	0.47832780765296323	1.0
10	64	0.0	12826	186.0	3206500	0.744	0.0		1.0	1.0
11	64	0.0	12826	120.0	3206500	0.48	0.0		1.0	1.0
12	64	0.0	12826	152.0	3206500	0.608	0.0		1.0	1.0
13	64	0.0	12826	119.0	3206500	0.476	0.0		1.0	1.0
14	64	0.0	12826	117.0	3206500	0.468	0.0		1.0	1.0
15	64	0.0	12826	123.0	3206500	0.492	0.0		1.0	1.0
16	64	0.0	12826	119.0	3206500	0.476	0.0		1.0	1.0
17	64	1.0	12826	167.0	3206500	0.668	1.4970447409275016	0.582117338663987	0.4886377334593176	1.0
18	64	0.0	12826	121.0	3206500	0.484	0.0		1.0	1.0
19	64	0.0	12826	150.0	3206500	0.6	0.0		1.0	1.0
20	64	0.0	12826	142.0	3206500	0.568	0.0		1.0	1.0
21	64	0.0	12826	140.0	3206500	0.56	0.0		1.0	1.0
22	64	0.0	12826	115.0	3206500	0.46	0.0		1.0	1.0
23	64	1.0	12826	121.0	3206500	0.484	2.066198830409357	1.0469790914939892	0.3855549436215817	1.0
24	64	0.0	12826	134.0	3206500	0.536	0.0		1.0	1.0
25	64	1.0	12826	139.0	3206500	0.556	1.798623417055829	0.8468931570076177	0.4281594400374297	1.0
26	64	0.0	12826	128.0	3206500	0.512	0.0		1.0	1.0
27	64	1.0	12826	132.0	3206500	0.528	1.8940090968161143	0.9214432600037527	0.4119537843162605	1.0
28	64	1.0	12826	141.0	3206500	0.564	1.77310992216554	0.826281977436474	0.43270705984821434	1.0
29	64	1.0	12826	109.0	3206500	0.436	2.293678845431622	1.197663403324704	0.3554028869635475	1.0
30	64	0.0	12826	134.0	3206500	0.536	0.0		1.0	1.0
31	64	0.0	12826	123.0	3206500	0.492	0.0		1.0	1.0
32	64	0.0	12826	111.0	3206500	0.444	0.0		1.0	1.0
33	64	0.0	12826	129.0	3206500	0.516	0.0		1.0	1.0
34	64	0.0	12826	101.0	3206500	0.404	0.0		1.0	1.0
35	64	0.0	12826	120.0	3206500	0.48	0.0		1.0	1.0
36	64	0.0	12826	124.0	3206500	0.496	0.0		1.0	1.0
37	64	0.0	12826	143.0	3206500	0.572	0.0		1.0	1.0
38	64	0.0	12826	142.0	3206500	0.568	0.0		1.0	1.0
39	64	1.0	12826	128.0	3206500	0.512	1.9531993177387914	0.965839179148308	0.4024880539650581	1.0
40	64	0.0	12826	136.0	3206500	0.544	0.0		1.0	1.0
41	64	1.0	12826	107.0	3206500	0.428	2.336552804649214	1.22438164158736	0.3502356216378729	1.0
42	64	0.0	12826	123.0	3206500	0.492	0.0		1.0	1.0
43	64	0.0	12826	126.0	3206500	0.504	0.0		1.0	1.0
44	64	0.0	12826	109.0	3206500	0.436	0.0		1.0	1.0
45	64	0.0	12826	129.0	3206500	0.516	0.0		1.0	1.0
46	64	0.0	12826	134.0	3206500	0.536	0.0		1.0	1.0
47	64	1.0	12826	125.0	3206500	0.5	2.0000779727095517	1.000056244324324	0.39528890550067347	1.0
48	64	0.0	12826	125.0	3206500	0.5	0.0		1.0	1.0
49	64	0.0	12826	150.0	3206500	0.6	0.0		1.0	1.0
50	64	0.0	12826	133.0	3206500	0.532	0.0		1.0	1.0
51	64	0.0	12826	125.0	3206500	0.5	0.0		1.0	1.0
52	64	0.0	12826	172.0	3206500	0.688	0.0		1.0	1.0
53	64	0.0	12826	133.0	3206500	0.532	0.0		1.0	1.0
54	64	0.0	12826	115.0	3206500	0.46	0.0		1.0	1.0
55	64	0.0	12826	145.0	3206500	0.58	0.0		1.0	1.0
56	64	0.0	12826	101.0	3206500	0.404	0.0		1.0	1.0
57	64	1.0	12826	171.0	3206500	0.684	1.4620243265734185	0.5479673164441479	0.4967387858121734	1.0
58	64	0.0	12826	105.0	3206500	0.42	0.0		1.0	1.0
59	64	0.0	12826	132.0	3206500	0.528	0.0		1.0	1.0
60	64	0.0	12826	150.0	3206500	0.6	0.0		1.0	1.0
61	64	0.0	12826	182.0	3206500	0.728	0.0		1.0	1.0
62	64	0.0	12826	168.0	3206500	0.672	0.0		1.0	1.0
63	64	1.0	12826	153.0	3206500	0.612	1.63403636178318	0.7084400877556829	0.4592433485215829	1.0
64	64	0.0	12826	28.0	3206500	0.112	0.0		1.0	1.0
65	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
66	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	64	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	65	1.0	12826	161.0	3206500	0.644	1.5528381339822988	0.6349074527312025	0.4762410134980158	1.0
2	65	1.0	12826	193.0	3206500	0.772	1.2953598157743236	0.37335289507786595	0.5390544647829246	1.0
3	65	0.0	12826	172.0	3206500	0.688	0.0		1.0	1.0
4	65	2.0	12826	129.0	3206500	0.516	3.87641752141092	1.9547239690059695	0.09662088009265554	1.0
5	65	1.0	12826	139.0	3206500	0.556	1.798623417055829	0.8468931570076177	0.4281594400374297	1.0
6	65	0.0	12826	146.0	3206500	0.584	0.0		1.0	1.0
7	65	0.0	12826	128.0	3206500	0.512	0.0		1.0	1.0
8	65	3.0	12826	156.0	3206500	0.624	4.808583134871835	2.265611861684397	0.026256122695154923	1.0
9	65	1.0	12826	111.0	3206500	0.444	2.2523498937534026	1.1714309618640866	0.3605290631857692	1.0
10	65	0.0	12826	164.0	3206500	0.656	0.0		1.0	1.0
11	65	2.0	12826	116.0	3206500	0.464	4.3108611009529545	2.1079760785928006	0.08096710803100003	1.0
12	65	1.0	12826	126.0	3206500	0.504	1.9842037191744795	0.9885601555406006	0.39769820763218666	1.0
13	65	0.0	12826	140.0	3206500	0.56	0.0		1.0	1.0
14	65	0.0	12826	165.0	3206500	0.66	0.0		1.0	1.0
15	65	1.0	12826	127.0	3206500	0.508	1.968579453884054	0.9771549423223168	0.4000979107598677	1.0
16	65	0.0	12826	117.0	3206500	0.468	0.0		1.0	1.0
17	65	0.0	12826	116.0	3206500	0.464	0.0		1.0	1.0
18	65	0.0	12826	125.0	3206500	0.5	0.0		1.0	1.0
19	65	0.0	12826	159.0	3206500	0.636	0.0		1.0	1.0
20	65	1.0	12826	154.0	3206500	0.616	1.6234252297410192	0.69904093980361	0.46139786065008026	1.0
21	65	0.0	12826	140.0	3206500	0.56	0.0		1.0	1.0
22	65	1.0	12826	105.0	3206500	0.42	2.3810600575512857	1.2516040102086994	0.3450269368489083	1.0
23	65	0.0	12826	118.0	3206500	0.472	0.0		1.0	1.0
24	65	0.0	12826	104.0	3206500	0.416	0.0		1.0	1.0
25	65	0.0	12826	114.0	3206500	0.456	0.0		1.0	1.0
26	65	0.0	12826	143.0	3206500	0.572	0.0		1.0	1.0
27	65	0.0	12826	123.0	3206500	0.492	0.0		1.0	1.0
28	65	0.0	12826	119.0	3206500	0.476	0.0		1.0	1.0
29	65	0.0	12826	128.0	3206500	0.512	0.0		1.0	1.0
30	65	0.0	12826	105.0	3206500	0.42	0.0		1.0	1.0
31	65	0.0	12826	122.0	3206500	0.488	0.0		1.0	1.0
32	65	2.0	12826	135.0	3206500	0.54	3.704125366789122	1.889132927697556	0.10411184331089549	1.0
33	65	1.0	12826	139.0	3206500	0.556	1.798623417055829	0.8468931570076177	0.4281594400374297	1.0
34	65	1.0	12826	104.0	3206500	0.416	2.4039556155345627	1.265410259676677	0.34240695899159046	1.0
35	65	0.0	12826	98.0	3206500	0.392	0.0		1.0	1.0
36	65	0.0	12826	152.0	3206500	0.608	0.0		1.0	1.0
37	65	0.0	12826	113.0	3206500	0.452	0.0		1.0	1.0
38	65	0.0	12826	126.0	3206500	0.504	0.0		1.0	1.0
39	65	1.0	12826	138.0	3206500	0.552	1.811657485097607	0.8573102229006743	0.42587197859037124	1.0
40	65	1.0	12826	126.0	3206500	0.504	1.9842037191744795	0.9885601555406006	0.39769820763218666	1.0
41	65	0.0	12826	101.0	3206500	0.404	0.0		1.0	1.0
42	65	0.0	12826	122.0	3206500	0.488	0.0		1.0	1.0
43	65	0.0	12826	90.0	3206500	0.36	0.0		1.0	1.0
44	65	0.0	12826	147.0	3206500	0.588	0.0		1.0	1.0
45	65	4.0	12826	123.0	3206500	0.492	8.13230562815689	3.0236644355393496	0.001763374902111211	0.2382939056907042
46	65	0.0	12826	111.0	3206500	0.444	0.0		1.0	1.0
47	65	0.0	12826	125.0	3206500	0.5	0.0		1.0	1.0
48	65	0.0	12826	102.0	3206500	0.408	0.0		1.0	1.0
49	65	0.0	12826	105.0	3206500	0.42	0.0		1.0	1.0
50	65	0.0	12826	126.0	3206500	0.504	0.0		1.0	1.0
51	65	0.0	12826	133.0	3206500	0.532	0.0		1.0	1.0
52	65	0.0	12826	127.0	3206500	0.508	0.0		1.0	1.0
53	65	1.0	12826	111.0	3206500	0.444	2.2523498937534026	1.1714309618640866	0.3605290631857692	1.0
54	65	1.0	12826	122.0	3206500	0.488	2.0492621353018246	1.0351045412603646	0.38800302465416536	1.0
55	65	0.0	12826	132.0	3206500	0.528	0.0		1.0	1.0
56	65	0.0	12826	114.0	3206500	0.456	0.0		1.0	1.0
57	65	2.0	12826	119.0	3206500	0.476	4.20217999863701	2.0711379605781155	0.08450487843203866	1.0
58	65	0.0	12826	114.0	3206500	0.456	0.0		1.0	1.0
59	65	1.0	12826	151.0	3206500	0.604	1.6556802602532823	0.7274240910224813	0.45490843645199724	1.0
60	65	1.0	12826	160.0	3206500	0.64	1.5625438596491228	0.6438966859092626	0.47414587223375637	1.0
61	65	2.0	12826	112.0	3206500	0.448	4.464825995900544	2.15860395143989	0.07632448268554792	1.0
62	65	1.0	12826	137.0	3206500	0.548	1.8248818315049586	0.8678030466658946	0.4235753674721134	1.0
63	65	1.0	12826	157.0	3206500	0.628	1.5924028755540656	0.6712053817565726	0.4678100324504141	1.0
64	65	1.0	12826	118.0	3206500	0.472	2.1187312915056	1.0832006292418985	0.37815179199096405	1.0
65	65	0.0	12826	30.0	3206500	0.12	0.0		1.0	1.0
66	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
67	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	65	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	66	2.0	12826	150.0	3206500	0.6	3.333697234352256	1.7371230850283121	0.1234771584198027	1.0
2	66	0.0	12826	161.0	3206500	0.644	0.0		1.0	1.0
3	66	2.0	12826	147.0	3206500	0.588	3.401735054595762	1.7662707805351934	0.11953678854125209	1.0
4	66	0.0	12826	163.0	3206500	0.652	0.0		1.0	1.0
5	66	0.0	12826	141.0	3206500	0.564	0.0		1.0	1.0
6	66	1.0	12826	175.0	3206500	0.7	1.4286048454469507	0.5146069196874781	0.5047115102035382	1.0
7	66	0.0	12826	196.0	3206500	0.784	0.0		1.0	1.0
8	66	0.0	12826	186.0	3206500	0.744	0.0		1.0	1.0
9	66	1.0	12826	170.0	3206500	0.68	1.4706249283339066	0.5564293451445528	0.4947256334335007	1.0
10	66	0.0	12826	132.0	3206500	0.528	0.0		1.0	1.0
11	66	1.0	12826	132.0	3206500	0.528	1.8940090968161143	0.9214432600037527	0.4119537843162605	1.0
12	66	0.0	12826	107.0	3206500	0.428	0.0		1.0	1.0
13	66	1.0	12826	190.0	3206500	0.76	1.3158140966451215	0.39595567388046604	0.5335006296149268	1.0
14	66	0.0	12826	119.0	3206500	0.476	0.0		1.0	1.0
15	66	1.0	12826	141.0	3206500	0.564	1.77310992216554	0.826281977436474	0.43270705984821434	1.0
16	66	0.0	12826	140.0	3206500	0.56	0.0		1.0	1.0
17	66	0.0	12826	104.0	3206500	0.416	0.0		1.0	1.0
18	66	0.0	12826	160.0	3206500	0.64	0.0		1.0	1.0
19	66	1.0	12826	122.0	3206500	0.488	2.0492621353018246	1.0351045412603646	0.38800302465416536	1.0
20	66	0.0	12826	184.0	3206500	0.736	0.0		1.0	1.0
21	66	0.0	12826	153.0	3206500	0.612	0.0		1.0	1.0
22	66	0.0	12826	139.0	3206500	0.556	0.0		1.0	1.0
23	66	0.0	12826	117.0	3206500	0.468	0.0		1.0	1.0
24	66	0.0	12826	128.0	3206500	0.512	0.0		1.0	1.0
25	66	0.0	12826	131.0	3206500	0.524	0.0		1.0	1.0
26	66	0.0	12826	120.0	3206500	0.48	0.0		1.0	1.0
27	66	0.0	12826	183.0	3206500	0.732	0.0		1.0	1.0
28	66	0.0	12826	130.0	3206500	0.52	0.0		1.0	1.0
29	66	0.0	12826	126.0	3206500	0.504	0.0		1.0	1.0
30	66	0.0	12826	132.0	3206500	0.528	0.0		1.0	1.0
31	66	0.0	12826	123.0	3206500	0.492	0.0		1.0	1.0
32	66	0.0	12826	105.0	3206500	0.42	0.0		1.0	1.0
33	66	0.0	12826	103.0	3206500	0.412	0.0		1.0	1.0
34	66	0.0	12826	131.0	3206500	0.524	0.0		1.0	1.0
35	66	0.0	12826	111.0	3206500	0.444	0.0		1.0	1.0
36	66	0.0	12826	120.0	3206500	0.48	0.0		1.0	1.0
37	66	0.0	12826	134.0	3206500	0.536	0.0		1.0	1.0
38	66	0.0	12826	112.0	3206500	0.448	0.0		1.0	1.0
39	66	1.0	12826	135.0	3206500	0.54	1.8519182730488772	0.8890204324703253	0.41895455059761905	1.0
40	66	0.0	12826	113.0	3206500	0.452	0.0		1.0	1.0
41	66	1.0	12826	143.0	3206500	0.572	1.748310091467986	0.8059610931604593	0.4372185170634336	1.0
42	66	0.0	12826	108.0	3206500	0.432	0.0		1.0	1.0
43	66	0.0	12826	117.0	3206500	0.468	0.0		1.0	1.0
44	66	0.0	12826	129.0	3206500	0.516	0.0		1.0	1.0
45	66	0.0	12826	88.0	3206500	0.352	0.0		1.0	1.0
46	66	0.0	12826	109.0	3206500	0.436	0.0		1.0	1.0
47	66	1.0	12826	110.0	3206500	0.44	2.2728265107212478	1.1844875646333222	0.35797109092175045	1.0
48	66	0.0	12826	143.0	3206500	0.572	0.0		1.0	1.0
49	66	0.0	12826	113.0	3206500	0.452	0.0		1.0	1.0
50	66	0.0	12826	129.0	3206500	0.516	0.0		1.0	1.0
51	66	0.0	12826	125.0	3206500	0.5	0.0		1.0	1.0
52	66	0.0	12826	106.0	3206500	0.424	0.0		1.0	1.0
53	66	0.0	12826	114.0	3206500	0.456	0.0		1.0	1.0
54	66	0.0	12826	103.0	3206500	0.412	0.0		1.0	1.0
55	66	0.0	12826	140.0	3206500	0.56	0.0		1.0	1.0
56	66	0.0	12826	126.0	3206500	0.504	0.0		1.0	1.0
57	66	0.0	12826	136.0	3206500	0.544	0.0		1.0	1.0
58	66	0.0	12826	151.0	3206500	0.604	0.0		1.0	1.0
59	66	1.0	12826	118.0	3206500	0.472	2.1187312915056	1.0832006292418985	0.37815179199096405	1.0
60	66	1.0	12826	140.0	3206500	0.56	1.7857755499860763	0.8365507628383001	0.43043778809607613	1.0
61	66	0.0	12826	110.0	3206500	0.44	0.0		1.0	1.0
62	66	0.0	12826	135.0	3206500	0.54	0.0		1.0	1.0
63	66	0.0	12826	131.0	3206500	0.524	0.0		1.0	1.0
64	66	0.0	12826	139.0	3206500	0.556	0.0		1.0	1.0
65	66	0.0	12826	106.0	3206500	0.424	0.0		1.0	1.0
66	66	0.0	12826	18.0	3206500	0.072	0.0		1.0	1.0
67	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
68	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
69	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
70	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
71	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
72	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
73	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
74	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
75	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
76	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
77	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
78	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
79	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
80	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
81	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
82	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
83	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
84	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
85	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
86	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
87	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
88	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
89	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	66	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	67	5.0	12826	137.0	3206500	0.548	9.127255865007056	3.1901811751031555	0.00028587103518203663	0.04822672351760981
2	67	1.0	12826	149.0	3206500	0.596	1.6779052029776156	0.7466612097840627	0.4505387772963598	1.0
3	67	0.0	12826	165.0	3206500	0.66	0.0		1.0	1.0
4	67	0.0	12826	123.0	3206500	0.492	0.0		1.0	1.0
5	67	0.0	12826	135.0	3206500	0.54	0.0		1.0	1.0
6	67	1.0	12826	139.0	3206500	0.556	1.798623417055829	0.8468931570076177	0.4281594400374297	1.0
7	67	0.0	12826	143.0	3206500	0.572	0.0		1.0	1.0
8	67	0.0	12826	133.0	3206500	0.532	0.0		1.0	1.0
9	67	3.0	12826	143.0	3206500	0.572	5.245748324824984	2.3911485931086607	0.02107287100781799	1.0
10	67	1.0	12826	152.0	3206500	0.608	1.64478711398379	0.7179008669544321	0.45708021861006715	1.0
11	67	0.0	12826	123.0	3206500	0.492	0.0		1.0	1.0
12	67	0.0	12826	145.0	3206500	0.58	0.0		1.0	1.0
13	67	0.0	12826	131.0	3206500	0.524	0.0		1.0	1.0
14	67	0.0	12826	112.0	3206500	0.448	0.0		1.0	1.0
15	67	0.0	12826	115.0	3206500	0.46	0.0		1.0	1.0
16	67	0.0	12826	141.0	3206500	0.564	0.0		1.0	1.0
17	67	0.0	12826	103.0	3206500	0.412	0.0		1.0	1.0
18	67	0.0	12826	152.0	3206500	0.608	0.0		1.0	1.0
19	67	1.0	12826	98.0	3206500	0.392	2.5511413454270597	1.3511428333572968	0.3264655495952599	1.0
20	67	0.0	12826	123.0	3206500	0.492	0.0		1.0	1.0
21	67	0.0	12826	135.0	3206500	0.54	0.0		1.0	1.0
22	67	0.0	12826	111.0	3206500	0.444	0.0		1.0	1.0
23	67	0.0	12826	125.0	3206500	0.5	0.0		1.0	1.0
24	67	0.0	12826	121.0	3206500	0.484	0.0		1.0	1.0
25	67	1.0	12826	85.0	3206500	0.34	2.941327829377365	1.5564675905694005	0.2905876805126903	1.0
26	67	0.0	12826	127.0	3206500	0.508	0.0		1.0	1.0
27	67	0.0	12826	154.0	3206500	0.616	0.0		1.0	1.0
28	67	1.0	12826	136.0	3206500	0.544	1.8383006535947712	0.8783727383235196	0.42126957053799846	1.0
29	67	1.0	12826	174.0	3206500	0.696	1.4368156662409537	0.5228749856238489	0.5027302481206721	1.0
30	67	0.0	12826	117.0	3206500	0.468	0.0		1.0	1.0
31	67	1.0	12826	126.0	3206500	0.504	1.9842037191744795	0.9885601555406006	0.39769820763218666	1.0
32	67	0.0	12826	119.0	3206500	0.476	0.0		1.0	1.0
33	67	1.0	12826	114.0	3206500	0.456	2.193075476214904	1.1329554642172417	0.36814199797369357	1.0
34	67	0.0	12826	110.0	3206500	0.44	0.0		1.0	1.0
35	67	0.0	12826	84.0	3206500	0.336	0.0		1.0	1.0
