entrez_id	gene_symbol	is_methylarginine_protein	contributing_term_count	contributing_term_ids	contributing_term_names
10428	CFDP1	True	4	C0002736;C0338451;C1833662;C4551951	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;Inclusion Body Myopathy with Early-Onset Paget Disease with or without Frontotemporal Dementia 1
10036	CHAF1A	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
1103	CHAT	False	1	C4082299	Bulbar palsy
400916	CHCHD10	False	11	C0002736;C0085084;C0338451;C0393554;C1862939;C1865412;C3888102;C4014648;C4025723;C4082299;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Amyotrophic Lateral Sclerosis With Dementia;AMYOTROPHIC LATERAL SCLEROSIS 1;Abnormal lower motor neuron morphology;Frontotemporal Dementia With Motor Neuron Disease;FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 2;Abnormal upper motor neuron morphology;Bulbar palsy;Amyotrophic Lateral Sclerosis, Familial
51142	CHCHD2	True	3	C0002736;C0085084;C0338451	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia
1113	CHGA	False	1	C0002736	Amyotrophic Lateral Sclerosis
1114	CHGB	False	2	C0002736;C1862941	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic
1116	CHI3L1	False	5	C0002736;C0338451;C0751072;C1862941;C4011788	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Frontotemporal Lobar Degeneration;Amyotrophic Lateral Sclerosis, Sporadic;Behavioral variant of frontotemporal dementia
1117	CHI3L2	False	1	C0002736	Amyotrophic Lateral Sclerosis
1118	CHIT1	False	4	C0002736;C0338451;C0751072;C4024896	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Frontotemporal Lobar Degeneration;Motor neuron atrophy
27243	CHMP2A	False	1	C0338451	Frontotemporal dementia
25978	CHMP2B	True	15	C0002736;C0085084;C0338451;C0393554;C0543859;C0751072;C1833296;C1836076;C1839042;C1862939;C1865412;C3811918;C3888102;C4011788;C4021584	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form;Frontotemporal Lobar Degeneration;FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED;Amyotrophic Lateral Sclerosis, Chmp2B-Related;Upper motor neuron dysfunction;AMYOTROPHIC LATERAL SCLEROSIS 1;Abnormal lower motor neuron morphology;GRN-related frontotemporal dementia;Frontotemporal Dementia With Motor Neuron Disease;Behavioral variant of frontotemporal dementia;Frontotemporal cerebral atrophy
79643	CHMP6	False	1	C0338451	Frontotemporal dementia
140578	CHODL	False	1	C4024896	Motor neuron atrophy
1134	CHRNA1	True	1	C4082299	Bulbar palsy
1137	CHRNA4	True	1	C1862941	Amyotrophic Lateral Sclerosis, Sporadic
1145	CHRNE	False	1	C4082299	Bulbar palsy
1146	CHRNG	False	2	C0002736;C1862941	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic
9435	CHST2	False	1	C0002736	Amyotrophic Lateral Sclerosis
11113	CIT	True	1	C0338451	Frontotemporal dementia
9075	CLDN2	False	1	C0338451	Frontotemporal dementia
7122	CLDN5	False	1	C0002736	Amyotrophic Lateral Sclerosis
10462	CLEC10A	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
170482	CLEC4C	False	2	C0002736;C3468114	Amyotrophic Lateral Sclerosis;Juvenile amyotrophic lateral sclerosis
2055	CLN8	False	1	C4024896	Motor neuron atrophy
1191	CLU	False	5	C0002736;C0338451;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
157807	CLVS1	True	4	C1842675;C1862939;C1862941;C3542025	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE
1261	CNGA3	False	1	C4024896	Motor neuron atrophy
1268	CNR1	False	1	C0002736	Amyotrophic Lateral Sclerosis
1269	CNR2	False	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
1270	CNTF	False	6	C0002736;C0085084;C1862939;C1862941;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
1271	CNTFR	False	1	C0002736	Amyotrophic Lateral Sclerosis
152330	CNTN4	False	1	C1862941	Amyotrophic Lateral Sclerosis, Sporadic
8506	CNTNAP1	False	1	C4082299	Bulbar palsy
80347	COASY	False	1	C1862941	Amyotrophic Lateral Sclerosis, Sporadic
25839	COG4	True	1	C4021584	Frontotemporal cerebral atrophy
1302	COL11A2	False	1	C0002736	Amyotrophic Lateral Sclerosis
1305	COL13A1	False	1	C4082299	Bulbar palsy
1308	COL17A1	False	2	C0085084;C0751072	Motor Neuron Disease;Frontotemporal Lobar Degeneration
1310	COL19A1	False	1	C0002736	Amyotrophic Lateral Sclerosis
340267	COL28A1	False	1	C0338451	Frontotemporal dementia
1284	COL4A2	False	1	C0002736	Amyotrophic Lateral Sclerosis
64326	COP1	False	1	C0002736	Amyotrophic Lateral Sclerosis
27235	COQ2	False	1	C0002736	Amyotrophic Lateral Sclerosis
1351	COX8A	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
1356	CP	False	2	C0002736;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration
131034	CPNE4	False	1	C0002736	Amyotrophic Lateral Sclerosis
8738	CRADD	True	1	C1853215	Pachygyria, frontotemporal
1385	CREB1	True	1	C0002736	Amyotrophic Lateral Sclerosis
9586	CREB5	True	1	C0002736	Amyotrophic Lateral Sclerosis
1387	CREBBP	True	4	C0002736;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
1394	CRHR1	False	1	C0338451	Frontotemporal dementia
1398	CRK	True	1	C0002736	Amyotrophic Lateral Sclerosis
1400	CRMP1	True	1	C0002736	Amyotrophic Lateral Sclerosis
1401	CRP	False	1	C0002736	Amyotrophic Lateral Sclerosis
1410	CRYAB	True	1	C4551993	Amyotrophic Lateral Sclerosis, Familial
1428	CRYM	False	1	C0002736	Amyotrophic Lateral Sclerosis
1431	CS	True	2	C0002736;C4522181	Amyotrophic Lateral Sclerosis;Brachial Amyotrophic Diplegia
1434	CSE1L	True	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
1437	CSF2	False	7	C0002736;C0030442;C0338451;C0751072;C3811918;C4011788;C4082299	Amyotrophic Lateral Sclerosis;Progressive bulbar palsy;Frontotemporal dementia;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia;Behavioral variant of frontotemporal dementia;Bulbar palsy
1440	CSF3	False	1	C0002736	Amyotrophic Lateral Sclerosis
1453	CSNK1D	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
1454	CSNK1E	True	3	C0002736;C1862941;C4024896	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic;Motor neuron atrophy
1471	CST3	False	7	C0002736;C0751072;C1862939;C1862941;C3811918;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;GRN-related frontotemporal dementia;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
8530	CST7	False	1	C0002736	Amyotrophic Lateral Sclerosis
1476	CSTB	True	2	C0270764;C4551993	Motor Neuron Disease, Lower;Amyotrophic Lateral Sclerosis, Familial
1486	CTBS	False	1	C0002736	Amyotrophic Lateral Sclerosis
10664	CTCF	False	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
1489	CTF1	False	2	C0002736;C0085084	Amyotrophic Lateral Sclerosis;Motor Neuron Disease
1499	CTNNB1	True	1	C0002736	Amyotrophic Lateral Sclerosis
1501	CTNND2	False	4	C1842675;C1862939;C1862941;C3542025	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE
9646	CTR9	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
1506	CTRL	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
1508	CTSB	False	1	C1833662	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
1075	CTSC	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
1509	CTSD	False	6	C0002736;C0338451;C0751072;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
1514	CTSL	False	1	C0002736	Amyotrophic Lateral Sclerosis
79004	CUEDC2	False	1	C0002736	Amyotrophic Lateral Sclerosis
1523	CUX1	True	1	C0002736	Amyotrophic Lateral Sclerosis
6376	CX3CL1	False	1	C0002736	Amyotrophic Lateral Sclerosis
1524	CX3CR1	False	1	C0002736	Amyotrophic Lateral Sclerosis
2919	CXCL1	False	1	C0002736	Amyotrophic Lateral Sclerosis
3627	CXCL10	False	1	C0002736	Amyotrophic Lateral Sclerosis
3576	CXCL8	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
2833	CXCR3	False	1	C0002736	Amyotrophic Lateral Sclerosis
7852	CXCR4	True	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
1536	CYBB	False	2	C0002736;C4551993	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Familial
54205	CYCS	False	1	C0338451	Frontotemporal dementia
26999	CYFIP2	False	1	C0002736	Amyotrophic Lateral Sclerosis
1588	CYP19A1	False	1	C0002736	Amyotrophic Lateral Sclerosis
1543	CYP1A1	False	1	C0002736	Amyotrophic Lateral Sclerosis
1544	CYP1A2	False	1	C0002736	Amyotrophic Lateral Sclerosis
1593	CYP27A1	False	4	C0002736;C0033790;C0338451;C1862941	Amyotrophic Lateral Sclerosis;Pseudobulbar Palsy;Frontotemporal dementia;Amyotrophic Lateral Sclerosis, Sporadic
1565	CYP2D6	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
9420	CYP7B1	False	1	C4024896	Motor neuron atrophy
1610	DAO	False	1	C0002736	Amyotrophic Lateral Sclerosis
1612	DAPK1	False	1	C0338451	Frontotemporal dementia
23604	DAPK2	False	1	C0002736	Amyotrophic Lateral Sclerosis
28988	DBNL	True	1	C0002736	Amyotrophic Lateral Sclerosis
51163	DBR1	False	3	C0002736;C0393554;C0543859	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form
120237	DBX1	False	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
51473	DCDC2	False	3	C0002736;C0085084;C1862939	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;AMYOTROPHIC LATERAL SCLEROSIS 1
1638	DCT	True	1	C0338451	Frontotemporal dementia
1639	DCTN1	True	14	C0002736;C0033790;C0085084;C0270763;C0270764;C0338451;C0751072;C1862939;C1862941;C1865412;C4011788;C4016314;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Pseudobulbar Palsy;Motor Neuron Disease;Familial Motor Neuron Disease;Motor Neuron Disease, Lower;Frontotemporal dementia;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Abnormal lower motor neuron morphology;Behavioral variant of frontotemporal dementia;AMYOTROPHIC LATERAL SCLEROSIS, SUSCEPTIBILITY TO;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
51164	DCTN4	True	7	C0002736;C0085084;C0338451;C0751072;C1859807;C3811918;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder);GRN-related frontotemporal dementia;Motor neuron atrophy
54165	DCUN1D1	False	4	C0002736;C0338451;C0751072;C3811918	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
1641	DCX	False	1	C0002736	Amyotrophic Lateral Sclerosis
1649	DDIT3	False	1	C0002736	Amyotrophic Lateral Sclerosis
55308	DDX19A	True	2	C1865409;C3468114	Amyotrophic Lateral Sclerosis 4, Juvenile;Juvenile amyotrophic lateral sclerosis
11218	DDX20	True	3	C0002736;C0085084;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Motor neuron atrophy
1654	DDX3X	True	3	C0002736;C0338451;C4024896	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Motor neuron atrophy
9879	DDX46	True	2	C1865409;C3468114	Amyotrophic Lateral Sclerosis 4, Juvenile;Juvenile amyotrophic lateral sclerosis
1666	DECR1	True	5	C0002736;C0085084;C0338451;C4024896;C4551993	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia;Motor neuron atrophy;Amyotrophic Lateral Sclerosis, Familial
8562	DENR	False	1	C0002736	Amyotrophic Lateral Sclerosis
79139	DERL1	True	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
1674	DES	True	2	C0002736;C4082299	Amyotrophic Lateral Sclerosis;Bulbar palsy
8694	DGAT1	False	1	C0002736	Amyotrophic Lateral Sclerosis
79947	DHDDS	False	1	C0002736	Amyotrophic Lateral Sclerosis
1719	DHFR	True	1	C0002736	Amyotrophic Lateral Sclerosis
8449	DHX16	True	2	C1865409;C3468114	Amyotrophic Lateral Sclerosis 4, Juvenile;Juvenile amyotrophic lateral sclerosis
27185	DISC1	True	3	C0751072;C1862941;C3811918	Frontotemporal Lobar Degeneration;Amyotrophic Lateral Sclerosis, Sporadic;GRN-related frontotemporal dementia
22943	DKK1	False	1	C0338451	Frontotemporal dementia
1738	DLD	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
1756	DMD	False	1	C0002736	Amyotrophic Lateral Sclerosis
1761	DMRT1	True	1	C1833296	FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED
123872	DNAAF1	False	1	C1862941	Amyotrophic Lateral Sclerosis, Sporadic
1769	DNAH8	False	2	C0338451;C1833662	Frontotemporal dementia;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
55259	DNAI7	False	1	C0085084	Motor Neuron Disease
3337	DNAJB1	True	2	C0002736;C1862939	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1
3300	DNAJB2	False	2	C0002736;C0270764	Amyotrophic Lateral Sclerosis;Motor Neuron Disease, Lower
4189	DNAJB9	True	1	C0002736	Amyotrophic Lateral Sclerosis
7266	DNAJC7	True	1	C0002736	Amyotrophic Lateral Sclerosis
92737	DNER	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
10059	DNM1L	True	1	C0002736	Amyotrophic Lateral Sclerosis
1785	DNM2	True	1	C0338451	Frontotemporal dementia
1786	DNMT1	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
1788	DNMT3A	True	2	C0002736;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration
285489	DOK7	False	1	C4082299	Bulbar palsy
1804	DPP6	True	5	C0002736;C0338451;C0393554;C0543859;C1862941	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Amyotrophic Lateral Sclerosis With Dementia;Amyotrophic Lateral Sclerosis, Guam Form;Amyotrophic Lateral Sclerosis, Sporadic
1806	DPYD	False	1	C0002736	Amyotrophic Lateral Sclerosis
1808	DPYSL2	True	1	C0002736	Amyotrophic Lateral Sclerosis
1832	DSP	True	1	C0085084	Motor Neuron Disease
667	DST	True	1	C0751072	Frontotemporal Lobar Degeneration
1778	DYNC1H1	True	5	C0002736;C0085084;C0521659;C1862941;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Motor Neuron Disease, Upper;Amyotrophic Lateral Sclerosis, Sporadic;Motor neuron atrophy
8655	DYNLL1	False	1	C0002736	Amyotrophic Lateral Sclerosis
10148	EBI3	False	1	C0002736	Amyotrophic Lateral Sclerosis
1906	EDN1	False	1	C0002736	Amyotrophic Lateral Sclerosis
1915	EEF1A1	True	1	C4024896	Motor neuron atrophy
1917	EEF1A2	True	1	C4024896	Motor neuron atrophy
1946	EFNA5	False	1	C0002736	Amyotrophic Lateral Sclerosis
1947	EFNB1	False	1	C0002736	Amyotrophic Lateral Sclerosis
1950	EGF	False	1	C0002736	Amyotrophic Lateral Sclerosis
1956	EGFR	True	1	C0002736	Amyotrophic Lateral Sclerosis
112399	EGLN3	False	1	C0002736	Amyotrophic Lateral Sclerosis
1958	EGR1	False	1	C0002736	Amyotrophic Lateral Sclerosis
5610	EIF2AK2	True	1	C0002736	Amyotrophic Lateral Sclerosis
9451	EIF2AK3	False	3	C0002736;C0085084;C0338451	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Frontotemporal dementia
27335	EIF3K	False	1	C0002736	Amyotrophic Lateral Sclerosis
1982	EIF4G2	True	4	C0002736;C0338451;C1833662;C4551951	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA;Inclusion Body Myopathy with Early-Onset Paget Disease with or without Frontotemporal Dementia 1
1994	ELAVL1	True	1	C0002736	Amyotrophic Lateral Sclerosis
1996	ELAVL4	True	1	C0002736	Amyotrophic Lateral Sclerosis
8518	ELP1	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
55250	ELP2	False	1	C0338451	Frontotemporal dementia
55140	ELP3	True	2	C0002736;C4024896	Amyotrophic Lateral Sclerosis;Motor neuron atrophy
8909	ENDOU	False	1	C4024896	Motor neuron atrophy
2022	ENG	False	1	C0002736	Amyotrophic Lateral Sclerosis
57724	EPG5	False	1	C0002736	Amyotrophic Lateral Sclerosis
2041	EPHA1	False	1	C0002736	Amyotrophic Lateral Sclerosis
2042	EPHA3	False	2	C0002736;C1862941	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic
2043	EPHA4	True	3	C0002736;C0085084;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Motor neuron atrophy
2047	EPHB1	False	1	C0002736	Amyotrophic Lateral Sclerosis
2048	EPHB2	False	2	C0002736;C4522181	Amyotrophic Lateral Sclerosis;Brachial Amyotrophic Diplegia
2056	EPO	False	2	C0002736;C1862941	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic
2064	ERBB2	False	1	C0270764	Motor Neuron Disease, Lower
2066	ERBB4	False	8	C0002736;C0338451;C1842675;C1862939;C1862941;C3542025;C3715155;C4024896	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder);AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE;AMYOTROPHIC LATERAL SCLEROSIS 19;Motor neuron atrophy
375748	ERCC6L2	False	1	C0002736	Amyotrophic Lateral Sclerosis
2069	EREG	False	1	C0002736	Amyotrophic Lateral Sclerosis
57222	ERGIC1	False	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
10613	ERLIN1	False	1	C0002736	Amyotrophic Lateral Sclerosis
11160	ERLIN2	False	3	C0033790;C4024896;C4025723	Pseudobulbar Palsy;Motor neuron atrophy;Abnormal upper motor neuron morphology
2081	ERN1	False	1	C0002736	Amyotrophic Lateral Sclerosis
100862688	ERVK-11	False	2	C0002736;C1862941	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic
2099	ESR1	True	1	C0002736	Amyotrophic Lateral Sclerosis
2100	ESR2	False	1	C0002736	Amyotrophic Lateral Sclerosis
2114	ETS2	False	1	C0002736	Amyotrophic Lateral Sclerosis
2130	EWSR1	True	5	C0002736;C0338451;C0751072;C1862939;C3811918	Amyotrophic Lateral Sclerosis;Frontotemporal dementia;Frontotemporal Lobar Degeneration;AMYOTROPHIC LATERAL SCLEROSIS 1;GRN-related frontotemporal dementia
51010	EXOSC3	False	3	C0085084;C2673351;C4024896	Motor Neuron Disease;Paucity of anterior horn motor neurons;Motor neuron atrophy
118460	EXOSC6	True	1	C4024896	Motor neuron atrophy
2131	EXT1	True	1	C0338451	Frontotemporal dementia
2132	EXT2	False	1	C0338451	Frontotemporal dementia
2146	EZH2	False	1	C0002736	Amyotrophic Lateral Sclerosis
2160	F11	False	1	C0338451	Frontotemporal dementia
2149	F2R	False	1	C4024896	Motor neuron atrophy
2158	F9	False	1	C0002736	Amyotrophic Lateral Sclerosis
3995	FADS3	False	1	C0002736	Amyotrophic Lateral Sclerosis
56975	FAM20C	False	3	C0002736;C1862939;C4551993	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Familial
355	FAS	False	1	C0002736	Amyotrophic Lateral Sclerosis
114907	FBXO32	False	1	C0002736	Amyotrophic Lateral Sclerosis
81545	FBXO38	False	1	C3661519	Hereditary Motor Neuronopathy
374286	FBXW10B	False	1	C0338451	Frontotemporal dementia
2214	FCGR3A	False	1	C0002736	Amyotrophic Lateral Sclerosis
2215	FCGR3B	False	1	C0002736	Amyotrophic Lateral Sclerosis
2220	FCN2	False	1	C0085084	Motor Neuron Disease
8547	FCN3	False	1	C0002736	Amyotrophic Lateral Sclerosis
2246	FGF1	False	1	C0002736	Amyotrophic Lateral Sclerosis
2258	FGF13	False	1	C0002736	Amyotrophic Lateral Sclerosis
9965	FGF19	False	1	C4522181	Brachial Amyotrophic Diplegia
2247	FGF2	True	1	C0002736	Amyotrophic Lateral Sclerosis
26291	FGF21	False	1	C0002736	Amyotrophic Lateral Sclerosis
2251	FGF6	False	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
9982	FGFBP1	False	1	C0002736	Amyotrophic Lateral Sclerosis
55277	FGGY	False	2	C0002736;C1862941	Amyotrophic Lateral Sclerosis;Amyotrophic Lateral Sclerosis, Sporadic
57700	FHIP2A	False	1	C0002736	Amyotrophic Lateral Sclerosis
9896	FIG4	True	6	C0002736;C0085084;C1839042;C1862939;C2675491;C4024896	Amyotrophic Lateral Sclerosis;Motor Neuron Disease;Upper motor neuron dysfunction;AMYOTROPHIC LATERAL SCLEROSIS 1;AMYOTROPHIC LATERAL SCLEROSIS 11;Motor neuron atrophy
51024	FIS1	False	1	C0002736	Amyotrophic Lateral Sclerosis
60681	FKBP10	True	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
51303	FKBP11	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
55033	FKBP14	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
2280	FKBP1A	True	2	C0085084;C1862939	Motor Neuron Disease;AMYOTROPHIC LATERAL SCLEROSIS 1
2281	FKBP1B	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
2286	FKBP2	True	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
2287	FKBP3	True	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
2288	FKBP4	True	2	C0002736;C1862939	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1
2289	FKBP5	True	2	C0002736;C1862939	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1
8468	FKBP6	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
51661	FKBP7	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
23770	FKBP8	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
11328	FKBP9	False	1	C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1
201163	FLCN	True	2	C0002736;C0751072	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration
2318	FLNC	True	1	C0338451	Frontotemporal dementia
28982	FLVCR1	False	1	C0002736	Amyotrophic Lateral Sclerosis
752	FMNL1	False	1	C0338451	Frontotemporal dementia
2326	FMO1	False	4	C0002736;C1862939;C1862941;C4551993	Amyotrophic Lateral Sclerosis;AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
2328	FMO3	False	1	C0002736	Amyotrophic Lateral Sclerosis
2332	FMR1	True	2	C0002736;C0338451	Amyotrophic Lateral Sclerosis;Frontotemporal dementia
2335	FN1	False	1	C0002736	Amyotrophic Lateral Sclerosis
22862	FNDC3A	True	3	C0002736;C0751072;C3811918	Amyotrophic Lateral Sclerosis;Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
2353	FOS	False	3	C1862939;C1862941;C4551993	AMYOTROPHIC LATERAL SCLEROSIS 1;Amyotrophic Lateral Sclerosis, Sporadic;Amyotrophic Lateral Sclerosis, Familial
2309	FOXO3	False	1	C0085084	Motor Neuron Disease
93986	FOXP2	False	2	C0751072;C3811918	Frontotemporal Lobar Degeneration;GRN-related frontotemporal dementia
50943	FOXP3	False	1	C0002736	Amyotrophic Lateral Sclerosis
2358	FPR2	False	1	C0002736	Amyotrophic Lateral Sclerosis
2495	FTH1	True	1	C0002736	Amyotrophic Lateral Sclerosis
2512	FTL	False	1	C0002736	Amyotrophic Lateral Sclerosis
79068	FTO	False	1	C1862941	Amyotrophic Lateral Sclerosis, Sporadic
