ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0016528	sarcoplasm	2/347	99/18675	0.0202020202020202	1.0872412889704	0.119753839420603	0.551763374226234	0.914765594111914	0.792873269750301	JPH2/MYH10	2
GO:0005604	basement membrane	2/347	100/18675	0.02	1.07636887608069	0.105360510072405	0.557217818961963	0.920122694216691	0.797516537384977	ANXA2P2/PXDN	2
GO:0032391	photoreceptor connecting cilium	1/347	44/18675	0.0227272727272727	1.2231464500917	0.203903234098887	0.562297202021311	0.920122694216691	0.797516537384977	LCA5	1
GO:0032590	dendrite membrane	1/347	44/18675	0.0227272727272727	1.2231464500917	0.203903234098887	0.562297202021311	0.920122694216691	0.797516537384977	ATP6AP2	1
GO:0033017	sarcoplasmic reticulum membrane	1/347	44/18675	0.0227272727272727	1.2231464500917	0.203903234098887	0.562297202021311	0.920122694216691	0.797516537384977	JPH2	1
GO:0031514	motile cilium	6/347	326/18675	0.0184049079754601	0.990523505595729	-0.0237506875697984	0.566545052068102	0.921092600781688	0.798357204102758	AKAP3/CFAP20/CFAP210/LDHC/NME7/SLIRP	6
GO:0001669	acrosomal vesicle	3/347	158/18675	0.0189873417721519	1.02186918615256	0.0379840901563405	0.565181936159748	0.921092600781688	0.798357204102758	AKAP3/SLIRP/SPAG9	3
GO:0099503	secretory vesicle	20/347	1107/18675	0.01806684733514	0.972329608022305	-0.130603205700747	0.58485644206166	0.924109463248869	0.800972070276275	AKAP3/APP/ATP6AP2/CCT8/CTTNBP2/DENND4C/DSN1/GIPC1/HEBP2/HLA-B/HSP90AB3P/IGF2/IST1/KIF1A/LAMTOR1/MYH9/NME2/PDXK/SLIRP/SPAG9	20
GO:0098794	postsynapse	14/347	780/18675	0.0179487179487179	0.965972068277544	-0.133580442948536	0.59144001455265	0.924109463248869	0.800972070276275	ABLIM1/APP/ATP6AP2/CTTNBP2/DIP2A/DNAJC6/GIPC1/KCTD12/LZTS3/MYH10/RNF220/SYNE1/TMUB1/ZDHHC17	14
GO:0019866	organelle inner membrane	10/347	559/18675	0.0178890876565295	0.962762858748382	-0.122992026319362	0.593505259108118	0.924109463248869	0.800972070276275	APP/CHCHD1/HSP90B2P/L2HGDH/MRPL39/MRPS6/MYOC/NDUFAF3/NDUFAF4/ROMO1	10
