ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0031490	chromatin DNA binding	5/357	127/18100	0.0393700787401575	1.99607402015924	1.59783179180673	0.106762287769713	0.556245072127482	0.504955236835433	H1-7/H3-3A/HNRNPU/KDM3B/TOX4	5
GO:0019783	ubiquitin-like protein peptidase activity	5/357	128/18100	0.0390625	1.98047969187675	1.57904044661268	0.109418719451683	0.556245072127482	0.504955236835433	ALG13/OTUD7A/UFSP2/USP1/USP54	5
GO:0042054	histone methyltransferase activity	3/357	58/18100	0.0517241379310345	2.62242828165749	1.75543614971481	0.106509974604142	0.556245072127482	0.504955236835433	EHMT2/NTMT1/PRDM6	3
GO:0003678	DNA helicase activity	3/357	59/18100	0.0508474576271186	2.57798034468025	1.7220476470333	0.110663940329544	0.556245072127482	0.504955236835433	CHTF18/MCM8/MCM9	3
GO:0031072	heat shock protein binding	5/357	130/18100	0.0384615384615385	1.95001077354019	1.54196330900462	0.114827236873403	0.569719752179575	0.51718745352899	AHSA1/DNAJC6/HSPA7/LMAN2/ST13	5
GO:0051721	protein phosphatase 2A binding	2/357	30/18100	0.0666666666666667	3.38001867413632	1.85058819527488	0.117707382021166	0.578447705932588	0.525110626560591	PABIR1/SMG7	2
GO:0017076	purine nucleotide binding	46/357	1958/18100	0.0234933605720123	1.19111996177429	1.27022774302728	0.119610591683325	0.58225533309996	0.528567162850841	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CSNK2A3/DDX43/DHX57/EEF1A1P5/FARSB/GLYR1/GTPBP6/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RABL6/RNF213/RTCB/SPAST/SRXN1/TESK1/TP53RK/TUBA4A/UCK2	46
GO:0140097	catalytic activity, acting on DNA	8/357	251/18100	0.0318725099601594	1.61594518285402	1.39386223264925	0.124694187433281	0.595761117736788	0.540827616060528	ATAD5/CHTF18/MCM8/MCM9/MPG/NME1/NME7/REXO2	8
GO:0016417	S-acyltransferase activity	2/357	31/18100	0.0645161290322581	3.27098581368031	1.7950480614177	0.124256891384021	0.595761117736788	0.540827616060528	ZDHHC13/ZDHHC17	2
GO:0051087	protein-folding chaperone binding	5/357	135/18100	0.037037037037037	1.87778815229796	1.45208105749916	0.128891999863717	0.610167632382367	0.55390574543075	AHSA1/APP/ERP29/HLA-B/ST13	5
GO:0004519	endonuclease activity	5/357	136/18100	0.0367647058823529	1.86398088647224	1.43456403140667	0.131795482668541	0.618240627790613	0.561234352033502	NME1/NOB1/PIWIL1/PIWIL2/SMG6	5
GO:0019843	rRNA binding	3/357	67/18100	0.0447761194029851	2.27016179606171	1.47744161531206	0.145970421745089	0.678565203787982	0.615996564026218	MRPS6/UTP23/UTP25	3
GO:0000166	nucleotide binding	48/357	2118/18100	0.0226628895184136	1.14901484673189	1.03520134351108	0.169921286161727	0.68234218462975	0.619425279804649	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CHTOP/CSNK2A3/DDX43/DHX57/EEF1A1P5/FARSB/GLYR1/GTPBP6/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MRPL39/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RABL6/RNF213/RTCB/SPAST/SRXN1/TESK1/TP53RK/TUBA4A/UCK2	48
GO:1901265	nucleoside phosphate binding	48/357	2137/18100	0.0224613944782405	1.13879899175393	0.969123639830461	0.186466280744366	0.68234218462975	0.619425279804649	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CHTOP/CSNK2A3/DDX43/DHX57/EEF1A1P5/FARSB/GLYR1/GTPBP6/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MRPL39/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RABL6/RNF213/RTCB/SPAST/SRXN1/TESK1/TP53RK/TUBA4A/UCK2	48
GO:0004386	helicase activity	5/357	148/18100	0.0337837837837838	1.7128473010826	1.23514748773846	0.16882001450013	0.68234218462975	0.619425279804649	CHTF18/DDX43/DHX57/MCM8/MCM9	5
GO:0120545	nucleic acid conformation isomerase activity	5/357	161/18100	0.031055900621118	1.57454286062251	1.03868563953624	0.212901340553081	0.68234218462975	0.619425279804649	CHTF18/DDX43/DHX57/MCM8/MCM9	5
GO:0004843	cysteine-type deubiquitinase activity	4/357	108/18100	0.037037037037037	1.87778815229796	1.29780589677613	0.164909492110023	0.68234218462975	0.619425279804649	ALG13/OTUD7A/USP1/USP54	4
GO:0019888	protein phosphatase regulator activity	4/357	110/18100	0.0363636363636364	1.8436465495289	1.2588940105938	0.172575763181206	0.68234218462975	0.619425279804649	CNEP1R1/PABIR1/PPP6R3/TPRN	4
GO:0043022	ribosome binding	4/357	113/18100	0.0353982300884956	1.79470018095734	1.20201818523261	0.184300306819953	0.68234218462975	0.619425279804649	GTPBP6/LTN1/NME1/YTHDF1	4
GO:0101005	deubiquitinase activity	4/357	116/18100	0.0344827586206897	1.74828552110499	1.14683532430934	0.196276858573396	0.68234218462975	0.619425279804649	ALG13/OTUD7A/USP1/USP54	4
GO:0008094	ATP-dependent activity, acting on DNA	4/357	118/18100	0.0338983050847458	1.71865356312016	1.11093707847776	0.204391081855098	0.68234218462975	0.619425279804649	ATAD5/CHTF18/MCM8/MCM9	4
GO:1990841	promoter-specific chromatin binding	3/357	73/18100	0.0410958904109589	2.08357315528951	1.31584825741988	0.174531194827075	0.68234218462975	0.619425279804649	EHMT2/HNRNPU/ZC3H4	3
GO:0003725	double-stranded RNA binding	3/357	76/18100	0.0394736842105263	2.00132684652808	1.24080901101329	0.189357374880151	0.68234218462975	0.619425279804649	HNRNPU/LSM14A/MYH4	3
GO:0004536	DNA nuclease activity	3/357	76/18100	0.0394736842105263	2.00132684652808	1.24080901101329	0.189357374880151	0.68234218462975	0.619425279804649	NME1/NME7/REXO2	3
GO:0035198	miRNA binding	2/357	35/18100	0.0571428571428571	2.89715886354542	1.59355335944518	0.151250521134308	0.68234218462975	0.619425279804649	QKI/SPOUT1	2
GO:0000175	3'-5'-RNA exonuclease activity	2/357	36/18100	0.0555555555555556	2.81668222844693	1.54764421132231	0.158169840107353	0.68234218462975	0.619425279804649	REXO2/USB1	2
GO:0016409	palmitoyltransferase activity	2/357	36/18100	0.0555555555555556	2.81668222844693	1.54764421132231	0.158169840107353	0.68234218462975	0.619425279804649	ZDHHC13/ZDHHC17	2
GO:0016776	phosphotransferase activity, phosphate group as acceptor	2/357	38/18100	0.0526315789473684	2.66843579537078	1.46038125539093	0.172177011369561	0.68234218462975	0.619425279804649	NME1/NME2	2
GO:0042162	telomeric DNA binding	2/357	38/18100	0.0526315789473684	2.66843579537078	1.46038125539093	0.172177011369561	0.68234218462975	0.619425279804649	SMG6/SMG7	2
GO:0005109	frizzled binding	2/357	39/18100	0.0512820512820513	2.60001436472025	1.41883914108008	0.179255129359634	0.68234218462975	0.619425279804649	APP/MYOC	2
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	2/357	39/18100	0.0512820512820513	2.60001436472025	1.41883914108008	0.179255129359634	0.68234218462975	0.619425279804649	DNPH1/MPG	2
GO:0016896	RNA exonuclease activity, producing 5'-phosphomonoesters	2/357	39/18100	0.0512820512820513	2.60001436472025	1.41883914108008	0.179255129359634	0.68234218462975	0.619425279804649	REXO2/USB1	2
GO:0004532	RNA exonuclease activity	2/357	41/18100	0.0487804878048781	2.4731843957095	1.33952264917095	0.193537354586647	0.68234218462975	0.619425279804649	REXO2/USB1	2
GO:0031492	nucleosomal DNA binding	2/357	41/18100	0.0487804878048781	2.4731843957095	1.33952264917095	0.193537354586647	0.68234218462975	0.619425279804649	H1-7/H3-3A	2
GO:0019894	kinesin binding	2/357	43/18100	0.0465116279069767	2.35815256335092	1.2647592320817	0.207958671257619	0.68234218462975	0.619425279804649	FAM83D/SPAG9	2
