canonical_UniProtAC	family	label
Q9ULJ1	broad	Cell cycle / centrosome / spindle
Q9ULJ3	broad	Chromatin / transcription
Q9ULJ6	broad	Chromatin / transcription
Q9ULJ7	broad	Other / unclassified
Q9ULJ8	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULJ8	broad	Signaling / enzymes
Q9ULK0	broad	Membrane / receptor / extracellular
Q9ULK2	broad	Other / unclassified
Q9ULK4	broad	Chromatin / transcription
Q9ULK4	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULK4	broad	Membrane / receptor / extracellular
Q9ULK5	broad	Other / unclassified
Q9ULK6	broad	Other / unclassified
Q9ULL0	broad	Other / unclassified
Q9ULL1	broad	Other / unclassified
Q9ULL4	broad	Other / unclassified
Q9ULL5	broad	Other / unclassified
Q9ULM0	broad	Other / unclassified
Q9ULM2	broad	Chromatin / transcription
Q9ULM3	broad	Other / unclassified
Q9ULM6	broad	Chromatin / transcription
Q9ULM6	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULN7	broad	Other / unclassified
Q9ULQ0	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULQ1	broad	Membrane / receptor / extracellular
Q9ULR0	broad	RNA-binding / RNP
Q9ULR3	broad	Signaling / enzymes
Q9ULR5	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULS5	broad	Membrane / receptor / extracellular
Q9ULS6	broad	Membrane / receptor / extracellular
Q9ULT0	broad	DNA repair / genome maintenance
Q9ULT0	broad	Nuclear scaffold / pore / lamina
Q9ULT6	broad	Proteostasis / ubiquitin / chaperone
Q9ULT6	broad	Signaling / enzymes
Q9ULT8	broad	RNA-binding / RNP
Q9ULT8	broad	Membrane / receptor / extracellular
Q9ULT8	broad	Proteostasis / ubiquitin / chaperone
Q9ULT8	broad	Signaling / enzymes
Q9ULU4	broad	Chromatin / transcription
Q9ULU4	broad	Signaling / enzymes
Q9ULU8	broad	Other / unclassified
Q9ULV0	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULV1	broad	Other / unclassified
Q9ULV3	broad	RNA-binding / RNP
Q9ULV3	broad	Chromatin / transcription
Q9ULV3	broad	DNA repair / genome maintenance
Q9ULV3	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULV4	broad	RNA-binding / RNP
Q9ULV5	broad	Chromatin / transcription
Q9ULV5	broad	Proteostasis / ubiquitin / chaperone
Q9ULV8	broad	Proteostasis / ubiquitin / chaperone
Q9ULV8	broad	Signaling / enzymes
Q9ULW0	broad	Poorly characterized / specialized
Q9ULW2	broad	Other / unclassified
Q9ULW3	broad	RNA-binding / RNP
Q9ULW3	broad	Chromatin / transcription
Q9ULW3	broad	Translation / ribosome / biogenesis
Q9ULW5	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULW6	broad	Chromatin / transcription
Q9ULW6	broad	Proteostasis / ubiquitin / chaperone
Q9ULW8	broad	Other / unclassified
Q9ULX3	broad	RNA-binding / RNP
Q9ULX3	broad	Poorly characterized / specialized
Q9ULX5	broad	Chromatin / transcription
Q9ULX6	broad	Nuclear scaffold / pore / lamina
Q9ULX6	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULX6	broad	Signaling / enzymes
Q9ULX7	broad	Other / unclassified
Q9ULX9	broad	Chromatin / transcription
Q9ULY5	broad	Other / unclassified
Q9ULZ0	broad	Other / unclassified
Q9ULZ1	broad	Other / unclassified
Q9ULZ2	broad	Cytoplasmic / trafficking / cytoskeleton
Q9ULZ3	broad	Other / unclassified
Q9ULZ9	broad	DNA repair / genome maintenance
Q9ULZ9	broad	Membrane / receptor / extracellular
Q9UM00	broad	Membrane / receptor / extracellular
Q9UM01	broad	Membrane / receptor / extracellular
Q9UM07	broad	Other / unclassified
Q9UM13	broad	Other / unclassified
Q9UM19	broad	Other / unclassified
Q9UM21	broad	Membrane / receptor / extracellular
Q9UM21	broad	Signaling / enzymes
Q9UM22	broad	Other / unclassified
Q9UM44	broad	Other / unclassified
Q9UM47	broad	RNA-binding / RNP
Q9UM47	broad	Membrane / receptor / extracellular
Q9UM54	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UM63	broad	Chromatin / transcription
Q9UM73	broad	Membrane / receptor / extracellular
Q9UM73	broad	Signaling / enzymes
Q9UM82	broad	Other / unclassified
Q9UMD9	broad	Membrane / receptor / extracellular
Q9UMF0	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UMF0	broad	Membrane / receptor / extracellular
Q9UMN6	broad	Chromatin / transcription
Q9UMN6	broad	Signaling / enzymes
Q9UMQ3	broad	Chromatin / transcription
Q9UMQ6	broad	Other / unclassified
Q9UMR2	broad	RNA-binding / RNP
Q9UMR2	broad	Signaling / enzymes
Q9UMR3	broad	Chromatin / transcription
Q9UMR5	broad	Proteostasis / ubiquitin / chaperone
Q9UMR7	broad	Membrane / receptor / extracellular
Q9UMS0	broad	RNA-binding / RNP
Q9UMS0	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UMS0	broad	Mitochondrial / metabolism
Q9UMS4	broad	RNA-binding / RNP
Q9UMS4	broad	Chromatin / transcription
Q9UMS4	broad	DNA repair / genome maintenance
Q9UMS4	broad	Proteostasis / ubiquitin / chaperone
Q9UMS4	broad	Signaling / enzymes
Q9UMS5	broad	Other / unclassified
Q9UMS6	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UMW8	broad	Signaling / enzymes
Q9UMX2	broad	Other / unclassified
Q9UMX3	broad	Other / unclassified
Q9UMX5	broad	Membrane / receptor / extracellular
Q9UMX6	broad	Other / unclassified
Q9UMX9	broad	Membrane / receptor / extracellular
Q9UMY1	broad	RNA-binding / RNP
Q9UMY1	broad	Translation / ribosome / biogenesis
Q9UMY1	broad	Poorly characterized / specialized
Q9UMZ2	broad	Other / unclassified
Q9UMZ3	broad	Membrane / receptor / extracellular
Q9UMZ3	broad	Signaling / enzymes
Q9UN19	broad	Proteostasis / ubiquitin / chaperone
Q9UN30	broad	Other / unclassified
Q9UN36	broad	Signaling / enzymes
Q9UN42	broad	Signaling / enzymes
Q9UN66	broad	Membrane / receptor / extracellular
Q9UN67	broad	Membrane / receptor / extracellular
Q9UN70	broad	Membrane / receptor / extracellular
Q9UN71	broad	Membrane / receptor / extracellular
Q9UN72	broad	Membrane / receptor / extracellular
Q9UN73	broad	Membrane / receptor / extracellular
Q9UN74	broad	Membrane / receptor / extracellular
Q9UN75	broad	Membrane / receptor / extracellular
Q9UN76	broad	Membrane / receptor / extracellular
Q9UN79	broad	Chromatin / transcription
Q9UN81	broad	RNA-binding / RNP
Q9UN86	broad	RNA-binding / RNP
Q9UN86	broad	Signaling / enzymes
Q9UN88	broad	Membrane / receptor / extracellular
Q9UNA0	broad	Membrane / receptor / extracellular
Q9UNA1	broad	Membrane / receptor / extracellular
Q9UNA1	broad	Signaling / enzymes
Q9UNA3	broad	Signaling / enzymes
Q9UNA4	broad	Chromatin / transcription
Q9UNA4	broad	DNA repair / genome maintenance
Q9UND3	broad	Nuclear scaffold / pore / lamina
Q9UND3	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UNE0	broad	Membrane / receptor / extracellular
Q9UNE2	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UNE7	broad	Chromatin / transcription
Q9UNE7	broad	DNA repair / genome maintenance
Q9UNE7	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UNE7	broad	Proteostasis / ubiquitin / chaperone
Q9UNE7	broad	Signaling / enzymes
Q9UNF0	broad	Signaling / enzymes
Q9UNF1	broad	Chromatin / transcription
Q9UNG2	broad	Other / unclassified
Q9UNH5	broad	Signaling / enzymes
Q9UNI1	broad	Other / unclassified
Q9UNI6	broad	Signaling / enzymes
Q9UNK0	broad	Other / unclassified
Q9UNK4	broad	Other / unclassified
Q9UNK9	broad	Signaling / enzymes
Q9UNL2	broad	Membrane / receptor / extracellular
Q9UNL4	broad	Other / unclassified
Q9UNM6	broad	Proteostasis / ubiquitin / chaperone
Q9UNM6	broad	Signaling / enzymes
Q9UNN4	broad	Chromatin / transcription
Q9UNN5	broad	Other / unclassified
Q9UNN8	broad	Membrane / receptor / extracellular
Q9UNP4	broad	Signaling / enzymes
Q9UNP9	broad	Other / unclassified
Q9UNQ0	broad	Membrane / receptor / extracellular
Q9UNQ2	broad	Translation / ribosome / biogenesis
Q9UNQ2	broad	Signaling / enzymes
Q9UNT1	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UNU6	broad	Other / unclassified
Q9UNW1	broad	Signaling / enzymes
Q9UNW8	broad	Membrane / receptor / extracellular
Q9UNW9	broad	Other / unclassified
Q9UNX3	broad	RNA-binding / RNP
Q9UNX3	broad	Translation / ribosome / biogenesis
Q9UNX4	broad	Other / unclassified
Q9UNX9	broad	Membrane / receptor / extracellular
Q9UNY4	broad	RNA-binding / RNP
Q9UNY4	broad	Chromatin / transcription
Q9UNY4	broad	DNA repair / genome maintenance
Q9UNY4	broad	Signaling / enzymes
Q9UNY5	broad	Chromatin / transcription
Q9UNZ2	broad	Proteostasis / ubiquitin / chaperone
Q9UNZ5	broad	Poorly characterized / specialized
Q9UP38	broad	Other / unclassified
Q9UP52	broad	Membrane / receptor / extracellular
Q9UP65	broad	Signaling / enzymes
Q9UP79	broad	Membrane / receptor / extracellular
Q9UP83	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UP95	broad	Membrane / receptor / extracellular
Q9UPA5	broad	Chromatin / transcription
Q9UPC5	broad	Membrane / receptor / extracellular
Q9UPE1	broad	Signaling / enzymes
Q9UPG8	broad	Chromatin / transcription
Q9UPI3	broad	Nuclear scaffold / pore / lamina
Q9UPI3	broad	Membrane / receptor / extracellular
Q9UPM6	broad	Chromatin / transcription
Q9UPM8	broad	Other / unclassified
Q9UPM9	broad	Other / unclassified
Q9UPN3	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPN4	broad	Cell cycle / centrosome / spindle
Q9UPN6	broad	RNA-binding / RNP
Q9UPN7	broad	Signaling / enzymes
Q9UPN9	broad	Chromatin / transcription
Q9UPN9	broad	Proteostasis / ubiquitin / chaperone
Q9UPN9	broad	Signaling / enzymes
Q9UPP1	broad	Chromatin / transcription
Q9UPP2	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPQ3	broad	Signaling / enzymes
Q9UPQ4	broad	Proteostasis / ubiquitin / chaperone
Q9UPQ7	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPQ7	broad	Proteostasis / ubiquitin / chaperone
Q9UPQ7	broad	Signaling / enzymes
Q9UPQ8	broad	Membrane / receptor / extracellular
Q9UPQ8	broad	Signaling / enzymes
Q9UPQ9	broad	RNA-binding / RNP
Q9UPR0	broad	Signaling / enzymes
Q9UPR3	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPR5	broad	Other / unclassified
Q9UPR6	broad	RNA-binding / RNP
Q9UPR6	broad	DNA repair / genome maintenance
Q9UPR6	broad	Signaling / enzymes
Q9UPS6	broad	RNA-binding / RNP
Q9UPS6	broad	Chromatin / transcription
Q9UPS6	broad	Signaling / enzymes
Q9UPS8	broad	RNA-binding / RNP
Q9UPT5	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPT6	broad	RNA-binding / RNP
Q9UPT6	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPT6	broad	Signaling / enzymes
Q9UPT8	broad	RNA-binding / RNP
Q9UPT8	broad	Poorly characterized / specialized
Q9UPT8	broad	Signaling / enzymes
Q9UPT9	broad	Chromatin / transcription
Q9UPT9	broad	Proteostasis / ubiquitin / chaperone
Q9UPT9	broad	Signaling / enzymes
Q9UPU3	broad	Membrane / receptor / extracellular
Q9UPU5	broad	Proteostasis / ubiquitin / chaperone
Q9UPU5	broad	Signaling / enzymes
Q9UPU9	broad	RNA-binding / RNP
Q9UPV0	broad	Cell cycle / centrosome / spindle
Q9UPV7	broad	Chromatin / transcription
Q9UPV9	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPV9	broad	Signaling / enzymes
Q9UPW0	broad	Chromatin / transcription
Q9UPW0	broad	DNA repair / genome maintenance
Q9UPW5	broad	RNA-binding / RNP
Q9UPW5	broad	Signaling / enzymes
Q9UPW6	broad	Chromatin / transcription
Q9UPW6	broad	Proteostasis / ubiquitin / chaperone
Q9UPW8	broad	Other / unclassified
Q9UPX0	broad	Membrane / receptor / extracellular
Q9UPX6	broad	Membrane / receptor / extracellular
Q9UPX6	broad	Proteostasis / ubiquitin / chaperone
Q9UPX8	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPY3	broad	RNA-binding / RNP
Q9UPY5	broad	Membrane / receptor / extracellular
Q9UPY6	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPY8	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UPZ3	broad	Membrane / receptor / extracellular
Q9UPZ6	broad	Other / unclassified
Q9UPZ9	broad	Signaling / enzymes
Q9UQ03	broad	Other / unclassified
Q9UQ05	broad	Membrane / receptor / extracellular
Q9UQ07	broad	Signaling / enzymes
Q9UQ10	broad	Mitochondrial / metabolism
Q9UQ13	broad	Other / unclassified
Q9UQ16	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UQ16	broad	Signaling / enzymes
Q9UQ26	broad	Chromatin / transcription
Q9UQ26	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UQ26	broad	Membrane / receptor / extracellular
Q9UQ35	broad	RNA-binding / RNP
Q9UQ35	broad	DNA repair / genome maintenance
Q9UQ35	broad	Proteostasis / ubiquitin / chaperone
Q9UQ49	broad	Membrane / receptor / extracellular
Q9UQ52	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UQ53	broad	Membrane / receptor / extracellular
Q9UQ53	broad	Signaling / enzymes
Q9UQ72	broad	Membrane / receptor / extracellular
Q9UQ74	broad	Membrane / receptor / extracellular
Q9UQ80	broad	Chromatin / transcription
Q9UQ80	broad	Cell cycle / centrosome / spindle
Q9UQ80	broad	Signaling / enzymes
Q9UQ84	broad	Other / unclassified
Q9UQ88	broad	Signaling / enzymes
Q9UQ90	broad	DNA repair / genome maintenance
Q9UQ90	broad	Membrane / receptor / extracellular
Q9UQ90	broad	Mitochondrial / metabolism
Q9UQ90	broad	Signaling / enzymes
Q9UQB8	broad	Membrane / receptor / extracellular
Q9UQB9	broad	Cell cycle / centrosome / spindle
Q9UQB9	broad	Signaling / enzymes
Q9UQC2	broad	Membrane / receptor / extracellular
Q9UQC9	broad	Membrane / receptor / extracellular
Q9UQD0	broad	Membrane / receptor / extracellular
Q9UQE7	broad	DNA repair / genome maintenance
Q9UQE7	broad	Membrane / receptor / extracellular
Q9UQE7	broad	Signaling / enzymes
Q9UQF0	broad	Membrane / receptor / extracellular
Q9UQF2	broad	RNA-binding / RNP
Q9UQF2	broad	Cytoplasmic / trafficking / cytoskeleton
Q9UQF2	broad	Signaling / enzymes
Q9UQG0	broad	RNA-binding / RNP
Q9UQK1	broad	Signaling / enzymes
Q9UQL6	broad	Chromatin / transcription
Q9UQM7	broad	Signaling / enzymes
Q9UQN3	broad	Chromatin / transcription
Q9UQP3	broad	Other / unclassified
Q9UQQ1	broad	Membrane / receptor / extracellular
Q9UQQ1	broad	Signaling / enzymes
Q9UQQ2	broad	Other / unclassified
Q9UQR0	broad	Other / unclassified
Q9UQR1	broad	Chromatin / transcription
Q9UQV4	broad	Membrane / receptor / extracellular
Q9UQV4	broad	Proteostasis / ubiquitin / chaperone
Q9WJR5	broad	RNA-binding / RNP
Q9XRX5	broad	Poorly characterized / specialized
Q9Y210	broad	Membrane / receptor / extracellular
Q9Y215	broad	Membrane / receptor / extracellular
Q9Y216	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y216	broad	Signaling / enzymes
Q9Y217	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y217	broad	Signaling / enzymes
Q9Y219	broad	Other / unclassified
Q9Y221	broad	RNA-binding / RNP
Q9Y221	broad	Translation / ribosome / biogenesis
Q9Y221	broad	Proteostasis / ubiquitin / chaperone
Q9Y222	broad	Chromatin / transcription
Q9Y222	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y223	broad	Signaling / enzymes
Q9Y224	broad	Chromatin / transcription
Q9Y224	broad	Translation / ribosome / biogenesis
Q9Y224	broad	Poorly characterized / specialized
Q9Y225	broad	Other / unclassified
Q9Y226	broad	Membrane / receptor / extracellular
Q9Y227	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y227	broad	Proteostasis / ubiquitin / chaperone
Q9Y227	broad	Signaling / enzymes
Q9Y228	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y230	broad	RNA-binding / RNP
Q9Y230	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y230	broad	Signaling / enzymes
Q9Y231	broad	Signaling / enzymes
Q9Y232	broad	Chromatin / transcription
Q9Y233	broad	Signaling / enzymes
Q9Y234	broad	Mitochondrial / metabolism
Q9Y234	broad	Signaling / enzymes
Q9Y235	broad	Signaling / enzymes
Q9Y236	broad	Poorly characterized / specialized
Q9Y237	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y238	broad	Other / unclassified
Q9Y239	broad	Other / unclassified
Q9Y240	broad	Membrane / receptor / extracellular
Q9Y241	broad	Mitochondrial / metabolism
Q9Y242	broad	Chromatin / transcription
Q9Y242	broad	DNA repair / genome maintenance
Q9Y243	broad	Signaling / enzymes
Q9Y244	broad	Membrane / receptor / extracellular
Q9Y244	broad	Proteostasis / ubiquitin / chaperone
Q9Y244	broad	Poorly characterized / specialized
Q9Y247	broad	Other / unclassified
Q9Y248	broad	DNA repair / genome maintenance
Q9Y248	broad	Proteostasis / ubiquitin / chaperone
Q9Y250	broad	Poorly characterized / specialized
Q9Y252	broad	Chromatin / transcription
Q9Y252	broad	Proteostasis / ubiquitin / chaperone
Q9Y252	broad	Signaling / enzymes
Q9Y253	broad	Chromatin / transcription
Q9Y253	broad	DNA repair / genome maintenance
Q9Y255	broad	Mitochondrial / metabolism
Q9Y256	broad	Signaling / enzymes
Q9Y257	broad	Membrane / receptor / extracellular
Q9Y258	broad	Other / unclassified
Q9Y259	broad	Nuclear scaffold / pore / lamina
Q9Y259	broad	Signaling / enzymes
Q9Y261	broad	Chromatin / transcription
Q9Y261	broad	DNA repair / genome maintenance
Q9Y262	broad	Translation / ribosome / biogenesis
Q9Y262	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y262	broad	Proteostasis / ubiquitin / chaperone
Q9Y263	broad	RNA-binding / RNP
Q9Y263	broad	Proteostasis / ubiquitin / chaperone
Q9Y264	broad	Other / unclassified
Q9Y265	broad	RNA-binding / RNP
Q9Y265	broad	DNA repair / genome maintenance
Q9Y265	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y265	broad	Signaling / enzymes
Q9Y266	broad	Other / unclassified
Q9Y267	broad	Membrane / receptor / extracellular
Q9Y271	broad	Membrane / receptor / extracellular
Q9Y274	broad	Signaling / enzymes
Q9Y275	broad	Membrane / receptor / extracellular
Q9Y276	broad	Mitochondrial / metabolism
Q9Y276	broad	Proteostasis / ubiquitin / chaperone
Q9Y277	broad	Membrane / receptor / extracellular
Q9Y277	broad	Mitochondrial / metabolism
Q9Y278	broad	Signaling / enzymes
Q9Y279	broad	Membrane / receptor / extracellular
Q9Y281	broad	Other / unclassified
Q9Y282	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y282	broad	Poorly characterized / specialized
Q9Y283	broad	RNA-binding / RNP
Q9Y284	broad	Poorly characterized / specialized
Q9Y285	broad	Chromatin / transcription
Q9Y285	broad	Translation / ribosome / biogenesis
Q9Y285	broad	Mitochondrial / metabolism
Q9Y285	broad	Signaling / enzymes
Q9Y286	broad	Membrane / receptor / extracellular
Q9Y287	broad	Membrane / receptor / extracellular
Q9Y289	broad	Membrane / receptor / extracellular
Q9Y291	broad	Translation / ribosome / biogenesis
Q9Y291	broad	Mitochondrial / metabolism
Q9Y294	broad	Chromatin / transcription
Q9Y294	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y294	broad	Proteostasis / ubiquitin / chaperone
Q9Y295	broad	Translation / ribosome / biogenesis
Q9Y295	broad	Signaling / enzymes
Q9Y296	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y296	broad	Proteostasis / ubiquitin / chaperone
Q9Y297	broad	Membrane / receptor / extracellular
Q9Y2A4	broad	Chromatin / transcription
Q9Y2A7	broad	Membrane / receptor / extracellular
Q9Y2A9	broad	Membrane / receptor / extracellular
Q9Y2A9	broad	Signaling / enzymes
Q9Y2B0	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y2B0	broad	Membrane / receptor / extracellular
Q9Y2B0	broad	Poorly characterized / specialized
Q9Y2B1	broad	Membrane / receptor / extracellular
Q9Y2B1	broad	Signaling / enzymes
Q9Y2B2	broad	Other / unclassified
Q9Y2B4	broad	Poorly characterized / specialized
Q9Y2B9	broad	Signaling / enzymes
Q9Y2C2	broad	Signaling / enzymes
Q9Y2C3	broad	Signaling / enzymes
Q9Y2C4	broad	Mitochondrial / metabolism
Q9Y2C5	broad	Other / unclassified
Q9Y2C9	broad	Membrane / receptor / extracellular
Q9Y2D0	broad	Mitochondrial / metabolism
Q9Y2D1	broad	Chromatin / transcription
Q9Y2D2	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y2D2	broad	Membrane / receptor / extracellular
Q9Y2D4	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y2D5	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y2D5	broad	Signaling / enzymes
Q9Y2D8	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y2D9	broad	Chromatin / transcription
Q9Y2E4	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y2E5	broad	Proteostasis / ubiquitin / chaperone
Q9Y2E6	broad	Proteostasis / ubiquitin / chaperone
Q9Y2E6	broad	Signaling / enzymes
Q9Y2E8	broad	Other / unclassified
Q9Y2F5	broad	Chromatin / transcription
Q9Y2F9	broad	Other / unclassified
Q9Y2G0	broad	Other / unclassified
Q9Y2G1	broad	Poorly characterized / specialized
Q9Y2G2	broad	Other / unclassified
Q9Y2G3	broad	Signaling / enzymes
Q9Y2G4	broad	Other / unclassified
Q9Y2G5	broad	Poorly characterized / specialized
Q9Y2G5	broad	Signaling / enzymes
Q9Y2G7	broad	Chromatin / transcription
Q9Y2G8	broad	Other / unclassified
Q9Y2G9	broad	Other / unclassified
Q9Y2H1	broad	Signaling / enzymes
Q9Y2H2	broad	Signaling / enzymes
Q9Y2H5	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y2H6	broad	Membrane / receptor / extracellular
Q9Y2H8	broad	Chromatin / transcription
Q9Y2H9	broad	Cytoplasmic / trafficking / cytoskeleton
Q9Y2H9	broad	Signaling / enzymes
Q9Y2I1	broad	Membrane / receptor / extracellular
Q9Y2I2	broad	Nuclear scaffold / pore / lamina
